Time	PPG1
2.4	2855
2.408	2836
2.416	2786
2.424	2712
2.432	2620
2.44	2515
2.448	2401
2.456	2285
2.464	2170
2.472	2058
2.48	1954
2.488	1860
2.496	1777
2.504	1707
2.512	1651
2.52	1607
2.528	1573
2.536	1549
2.544	1533
2.552	1523
2.56	1517
2.568	1513
2.576	1510
2.584	1505
2.592	1498
2.6	1488
2.608	1476
2.616	1462
2.624	1447
2.632	1431
2.64	1413
2.648	1395
2.656	1377
2.664	1357
2.672	1336
2.68	1314
2.688	1290
2.696	1266
2.704	1243
2.712	1221
2.72	1199
2.728	1177
2.736	1158
2.744	1145
2.752	1141
2.76	1148
2.768	1172
2.776	1219
2.784	1293
2.792	1395.00000000001
2.8	1523.00000000001
2.808	1672.00000000001
2.816	1833
2.824	1996
2.832	2150
2.84	2287
2.848	2398
2.856	2475
2.864	2518
2.872	2528
2.88	2507
2.888	2458
2.896	2387
2.904	2299
2.912	2197
2.92	2089
2.928	1980
2.936	1874
2.944	1775
2.952	1685
2.96	1606
2.968	1539
2.976	1485
2.984	1442
2.992	1410
3	1390
3.008	1380
3.016	1377
3.024	1378
3.032	1380
3.04	1382
3.048	1383
3.056	1384
3.064	1384
3.072	1383
3.08	1381
3.088	1377
3.096	1370
3.104	1360
3.112	1347
3.12	1331
3.128	1310
3.136	1285
3.144	1261
3.152	1236
3.16	1210
3.168	1185
3.176	1163
3.184	1143
3.192	1125
3.2	1109
3.208	1097
3.216	1096
3.224	1109
3.232	1141
3.24	1197
3.248	1279
3.256	1388.00000000001
3.264	1523.00000000001
3.272	1679.00000000001
3.28	1846.00000000001
3.288	2013.00000000001
3.296	2171.00000000001
3.304	2311.00000000001
3.312	2424.00000000001
3.32	2502
3.328	2544
3.336	2551
3.344	2526
3.352	2471
3.36	2394
3.368	2299
3.376	2192
3.384	2079
3.392	1967
3.4	1859
3.408	1758
3.416	1666
3.424	1586
3.432	1519
3.44	1466
3.448	1428
3.456	1405
3.464	1394
3.472	1390
3.48	1390
3.488	1393
3.496	1398
3.504	1401
3.512	1402
3.52	1400
3.528	1396
3.536	1390
3.544	1382
3.552	1372
3.56	1360
3.568	1346
3.576	1330
3.584	1312
3.592	1291
3.6	1269
3.608	1248
3.616	1226
3.624	1203
3.632	1181
3.64	1161
3.648	1143
3.656	1127
3.664	1115
3.672	1110
3.68	1117
3.688	1143
3.696	1194
3.704	1275
3.712	1389
3.72	1533
3.728	1702
3.736	1887
3.744	2077
3.752	2260.00000000001
3.76	2424.00000000001
3.768	2560.00000000001
3.776	2661
3.784	2724
3.792	2749
3.8	2739
3.808	2696
3.816	2626
3.824	2534.99999999999
3.832	2429.99999999999
3.84	2316
3.848	2197
3.856	2080
3.864	1969
3.872	1869
3.88	1781
3.888	1706
3.896	1646
3.904	1601
3.912	1570
3.92	1550
3.928	1539
3.936	1535
3.944	1536
3.952	1539
3.96	1543
3.968	1546
3.976	1547
3.984	1547
3.992	1544
4	1537
4.008	1528
4.016	1517
4.024	1505
4.032	1489
4.04	1470
4.048	1449
4.056	1427
4.064	1405
4.072	1384
4.08	1363
4.088	1343
4.096	1323
4.104	1302
4.112	1281
4.12	1266
4.128	1259
4.136	1267
4.144	1297
4.152	1356
4.16	1448
4.168	1576
4.176	1738
4.184	1926
4.192	2129
4.2	2335
4.208	2529
4.216	2699
4.224	2839
4.232	2942
4.24	3003
4.248	3026
4.256	3012
4.264	2965
4.272	2891
4.28	2796
4.288	2683
4.296	2559
4.304	2434
4.312	2310
4.32	2191
4.328	2083
4.336	1988
4.344	1907
4.352	1839
4.36	1784
4.368	1742
4.376	1712
4.384	1693
4.392	1682
4.4	1675
4.408	1672
4.416	1669
4.424	1666
4.432	1662
4.44	1655
4.448	1645
4.456	1634
4.464	1620
4.472	1604
4.48	1586
4.488	1566
4.496	1544
4.504	1518
4.512	1491
4.52	1465
4.528	1438
4.536	1410
4.544	1383
4.552	1358
4.56	1334
4.568	1312
4.576	1293
4.584	1281
4.592	1280
4.6	1297
4.608	1342.00000000001
4.616	1419
4.624	1533
4.632	1683
4.64	1863
4.648	2064
4.656	2272
4.664	2473
4.672	2655
4.68	2806
4.688	2917
4.696	2986
4.704	3012
4.712	2999
4.72	2952
4.728	2874
4.736	2773
4.744	2655
4.752	2524
4.76	2387
4.768	2251
4.776	2120
4.784	1998
4.792	1889
4.8	1795
4.808	1715
4.816	1649
4.824	1598
4.832	1561
4.84	1534
4.848	1513
4.856	1499
4.864	1489
4.872	1481
4.88	1474
4.888	1467
4.896	1460
4.904	1451
4.912	1441
4.92	1427
4.928	1410
4.936	1391
4.944	1371
4.952	1349
4.96	1325
4.968	1300
4.976	1272
4.984	1243
4.992	1214
5	1183
5.008	1152
5.016	1121
5.024	1094
5.032	1070
5.04	1050
5.048	1038
5.056	1040
5.064	1061
5.072	1108
5.08	1185
5.088	1294
5.096	1435
5.104	1604
5.112	1788
5.12	1978
5.128	2162
5.136	2327
5.144	2463
5.152	2563
5.16	2623
5.168	2642
5.176	2621
5.184	2566
5.192	2483
5.2	2379
5.208	2260
5.216	2132
5.224	2004
5.232	1880
5.24	1763
5.248	1658
5.256	1565
5.264	1486
5.272	1420
5.28	1369
5.288	1334
5.296	1311
5.304	1298
5.312	1292
5.32	1292
5.328	1295
5.336	1298
5.344	1300
5.352	1301
5.36	1300
5.368	1296
5.376	1289
5.384	1279
5.392	1267
5.4	1254
5.408	1238
5.416	1219
5.424	1199
5.432	1178
5.44	1153
5.448	1126
5.456	1099
5.464	1074
5.472	1049
5.48	1027
5.488	1008
5.496	991
5.504	980
5.512	980
5.52	997.000000000003
5.528	1035.00000000001
5.536	1099.00000000001
5.544	1194.00000000001
5.552	1319.00000000002
5.56	1473.00000000002
5.568	1648.00000000002
5.576	1833.00000000002
5.584	2017.00000000002
5.592	2186.00000000002
5.6	2329.00000000001
5.608	2440.00000000001
5.616	2512.00000000001
5.624	2543
5.632	2535
5.64	2489
5.648	2410
5.656	2305
5.664	2184
5.672	2054
5.68	1924
5.688	1799
5.696	1684
5.704	1581
5.712	1492
5.72	1418
5.728	1360
5.736	1316
5.744	1285
5.752	1265
5.76	1254
5.768	1250
5.776	1251
5.784	1257
5.792	1264
5.8	1269
5.808	1273
5.816	1275
5.824	1274
5.832	1268
5.84	1260
5.848	1250
5.856	1237
5.864	1222
5.872	1203
5.88	1182
5.888	1158
5.896	1132
5.904	1106
5.912	1080
5.92	1055
5.928	1034
5.936	1015
5.944	999
5.952	986
5.96	981
5.968	991
5.976	1019
5.984	1072
5.992	1156
6	1274
6.008	1425
6.016	1605
6.024	1804
6.032	2009
6.04	2207
6.048	2386
6.056	2534
6.064	2643
6.072	2710
6.08	2732
6.088	2711
6.096	2653
6.104	2563
6.112	2448
6.12	2318
6.128	2182
6.136	2046
6.144	1916
6.152	1796
6.16	1689
6.168	1597
6.176	1521
6.184	1461
6.192	1416
6.2	1385
6.208	1366
6.216	1356
6.224	1353
6.232	1355
6.24	1359
6.248	1363
6.256	1366
6.264	1366
6.272	1363
6.28	1358
6.288	1349
6.296	1338
6.304	1326
6.312	1313
6.32	1298
6.328	1278
6.336	1280
6.344	1294
6.352	1290
6.36	1277
6.368	1259
6.376	1239
6.384	1219
6.392	1201
6.4	1187
6.408	1180
6.416	1183
6.424	1205
6.432	1252
6.44	1329
6.448	1442
6.456	1588
6.464	1763
6.472	1960
6.48	2165
6.488	2366
6.496	2550
6.504	2705.00000000002
6.512	2824.00000000001
6.52	2902.00000000001
6.528	2938
6.536	2934
6.544	2892.99999999999
6.552	2819.99999999999
6.56	2721.99999999999
6.568	2605.99999999999
6.576	2477.99999999999
6.584	2345.99999999999
6.592	2215.99999999999
6.6	2091.99999999999
6.608	1978.99999999999
6.616	1880.99999999999
6.624	1798.99999999999
6.632	1733.99999999999
6.64	1685
6.648	1651
6.656	1628
6.664	1613
6.672	1606
6.68	1604
6.688	1605
6.696	1609
6.704	1614
6.712	1617
6.72	1618
6.728	1615
6.736	1609
6.744	1600
6.752	1588
6.76	1573
6.768	1557
6.776	1539
6.784	1519
6.792	1498
6.8	1475
6.808	1452
6.816	1428
6.824	1403
6.832	1377
6.84	1352
6.848	1330
6.856	1314
6.864	1308
6.872	1318
6.88	1352
6.888	1418
6.896	1521
6.904	1663
6.912	1841
6.92	2045
6.928	2262
6.936	2476
6.944	2674
6.952	2846
6.96	2983
6.968	3079
6.976	3130
6.984	3136
6.992	3102
7	3034
7.008	2937
7.016	2819
7.024	2686
7.032	2544
7.04	2402
7.048	2265
7.056	2137
7.064	2023
7.072	1925
7.08	1843
7.088	1778
7.096	1728
7.104	1691
7.112	1666
7.12	1649
7.128	1638
7.136	1631
7.144	1627
7.152	1624
7.16	1620
7.168	1615
7.176	1609
7.184	1599
7.192	1586
7.2	1570
7.208	1552
7.216	1531
7.224	1508
7.232	1482
7.24	1453
7.248	1423
7.256	1390
7.264	1355
7.272	1320
7.28	1283
7.288	1246
7.296	1210
7.304	1179
7.312	1154
7.32	1140
7.328	1147
7.336	1181
7.344	1247
7.352	1352
7.36	1495
7.368	1673
7.376	1875
7.384	2087
7.392	2297
7.4	2489
7.408	2649
7.416	2769
7.424	2845
7.432	2875
7.44	2860
7.448	2804
7.456	2714
7.464	2597
7.472	2461
7.48	2314
7.488	2164
7.496	2017
7.504	1877.99999999999
7.512	1751.99999999999
7.52	1641.99999999999
7.528	1548.99999999999
7.536	1474.99999999999
7.544	1417.99999999999
7.552	1376
7.56	1349
7.568	1334
7.576	1326
7.584	1323
7.592	1323
7.6	1324
7.608	1324
7.616	1324
7.624	1324
7.632	1322
7.64	1317
7.648	1310
7.656	1299
7.664	1285
7.672	1268
7.68	1247
7.688	1223
7.696	1198
7.704	1172
7.712	1144
7.72	1114
7.728	1084
7.736	1057
7.744	1033
7.752	1010
7.76	990
7.768	977
7.776	975
7.784	990
7.792	1029
7.8	1098
7.808	1200
7.816	1336
7.824	1502
7.832	1691
7.84	1891
7.848	2088
7.856	2267
7.864	2417
7.872	2529
7.88	2596
7.888	2616
7.896	2592
7.904	2528
7.912	2432
7.92	2313
7.928	2179
7.936	1965
7.944	1824
7.952	1690
7.96	1461
7.968	1374
7.976	1305
7.984	1232
7.992	1206
8	1193
8.008	1188
8.016	1188
8.024	1192
8.032	1198
8.04	1205
8.048	1213
8.056	1220
8.064	1225
8.072	1229
8.08	1226
8.088	1219
8.096	1207
8.104	1175.99999999999
8.112	1156
8.12	1131.99999999999
8.128	1091
8.136	1063.99999999999
8.144	1037
8.152	1010.99999999999
8.16	986
8.168	963.999999999996
8.176	948
8.184	939
8.192	940
8.2	955
8.208	991
8.216	1055
8.224	1153
8.232	1285
8.24	1449
8.248	1638
8.256	1840
8.264	2042
8.272	2231
8.28	2395
8.288	2521
8.296	2602
8.304	2636
8.312	2625
8.32	2573
8.328	2486
8.336	2372
8.344	2238
8.352	2101
8.36	1974
8.368	1855
8.376	1747
8.384	1651
8.392	1570
8.4	1505
8.408	1456
8.416	1420
8.424	1396
8.432	1382
8.44	1377
8.448	1378
8.456	1381
8.464	1386
8.472	1392
8.48	1399
8.488	1405
8.496	1409
8.504	1410
8.512	1407
8.52	1402
8.528	1393
8.536	1380
8.544	1364
8.552	1347
8.56	1329
8.568	1309
8.576	1288
8.584	1267
8.592	1247
8.6	1227
8.608	1207
8.616	1189
8.624	1175
8.632	1166
8.64	1164
8.648	1176
8.656	1208
8.664	1265
8.672	1352
8.68	1469
8.688	1615
8.696	1781
8.704	1955
8.712	2127
8.72	2288
8.728	2425
8.736	2530
8.744	2598
8.752	2628
8.76	2621
8.768	2579
8.776	2507
8.784	2413
8.792	2301
8.8	2180
8.808	2057
8.816	1937
8.824	1825
8.832	1726
8.84	1642
8.848	1574
8.856	1521
8.864	1483
8.872	1459
8.88	1446
8.888	1442
8.896	1445
8.904	1451
8.912	1459
8.92	1468
8.928	1476
8.936	1482
8.944	1485
8.952	1486
8.96	1483
8.968	1478
8.976	1470
8.984	1460
8.992	1448
9	1434
9.008	1418
9.016	1401
9.024	1383
9.032	1365
9.04	1348
9.048	1329
9.056	1311
9.064	1293
9.072	1277
9.08	1267
9.088	1266
9.096	1280
9.104	1318.00000000001
9.112	1387
9.12	1490.00000000003
9.128	1625
9.136	1789.00000000004
9.144	1972
9.152	2162.00000000004
9.16	2346
9.168	2510.00000000003
9.176	2645
9.184	2746.00000000002
9.192	2807
9.2	2828
9.208	2810
9.216	2757.99999999999
9.224	2678
9.232	2576
9.24	2459
9.248	2336
9.256	2211
9.264	2090
9.272	1977
9.28	1876
9.288	1788
9.296	1716
9.304	1659
9.312	1617
9.32	1589
9.328	1572
9.336	1562
9.344	1558
9.352	1558
9.36	1559
9.368	1560
9.376	1560
9.384	1559
9.392	1557
9.4	1553
9.408	1547
9.416	1540
9.424	1530
9.432	1516
9.44	1499
9.448	1480
9.456	1460
9.464	1441
9.472	1422
9.48	1402
9.488	1382
9.496	1362
9.504	1342
9.512	1320
9.52	1298
9.528	1280
9.536	1271
9.544	1279
9.552	1310
9.56	1371
9.568	1467
9.576	1598
9.584	1760
9.592	1943
9.6	2134
9.608	2320
9.616	2488
9.624	2625
9.632	2726
9.64	2786
9.648	2804
9.656	2783
9.664	2727
9.672	2642
9.68	2534
9.688	2410
9.696	2278
9.704	2143
9.712	2011
9.72	1887
9.728	1776
9.736	1679
9.744	1598
9.752	1533
9.76	1484
9.768	1447
9.776	1422
9.784	1406
9.792	1397
9.8	1393
9.808	1391
9.816	1390
9.824	1387
9.832	1383
9.84	1378
9.848	1370
9.856	1361
9.864	1352
9.872	1339
9.88	1324
9.888	1306
9.896	1286
9.904	1265
9.912	1242
9.92	1216
9.928	1190
9.936	1165
9.944	1140
9.952	1114
9.96	1089
9.968	1067
9.976	1048
9.984	1033
9.992	1030
10	1044
10.008	1083.00000000001
10.016	1153
10.024	1255.00000000003
10.032	1391
10.04	1555.00000000004
10.048	1736
10.056	1922.00000000004
10.064	2099
10.072	2254.00000000003
10.08	2376
10.088	2460.00000000001
10.096	2505
10.104	2511
10.112	2479
10.12	2413.99999999998
10.128	2321
10.136	2207.99999999997
10.144	2082
10.152	1951.99999999997
10.16	1824
10.168	1702.99999999997
10.176	1595
10.184	1500.99999999998
10.192	1421
10.2	1356.99999999999
10.208	1309
10.216	1275.99999999999
10.224	1255
10.232	1244
10.24	1240
10.248	1241
10.256	1246
10.264	1252
10.272	1257
10.28	1261
10.288	1262
10.296	1260
10.304	1257
10.312	1253
10.32	1246
10.328	1236
10.336	1224
10.344	1210
10.352	1193
10.36	1175
10.368	1157
10.376	1138
10.384	1117
10.392	1096
10.4	1109
10.408	1140
10.416	1146
10.424	1141
10.432	1134
10.44	1132
10.448	1142
10.456	1170
10.464	1222
10.472	1302
10.48	1412
10.488	1550
10.496	1709
10.504	1878
10.512	2044
10.52	2197
10.528	2326
10.536	2422
10.544	2482
10.552	2503
10.56	2487
10.568	2438
10.576	2360
10.584	2261
10.592	2150
10.6	2031
10.608	1913
10.616	1801
10.624	1698
10.632	1607
10.64	1529
10.648	1467
10.656	1422
10.664	1390
10.672	1370
10.68	1360
10.688	1357
10.696	1359
10.704	1365
10.712	1372
10.72	1378
10.728	1383
10.736	1386
10.744	1387
10.752	1387
10.76	1384
10.768	1379
10.776	1373
10.784	1364
10.792	1351
10.8	1336
10.808	1319
10.816	1301
10.824	1282
10.832	1262
10.84	1241
10.848	1221
10.856	1202
10.864	1182
10.872	1163
10.88	1149
10.888	1142
10.896	1148
10.904	1174
10.912	1225
10.92	1307
10.928	1420
10.936	1562
10.944	1726
10.952	1900
10.96	2073
10.968	2234
10.976	2369
10.984	2470
10.992	2532
11	2556
11.008	2543
11.016	2497
11.024	2422.99999999998
11.032	2327
11.04	2215.99999999997
11.048	2097
11.056	1976.99999999997
11.064	1861
11.072	1753.99999999998
11.08	1657
11.088	1573.99999999998
11.096	1507
11.104	1455.99999999999
11.112	1419
11.12	1397
11.128	1386
11.136	1384
11.144	1388
11.152	1395
11.16	1404
11.168	1411
11.176	1418
11.184	1423
11.192	1426
11.2	1425
11.208	1421
11.216	1415
11.224	1406
11.232	1394
11.24	1382
11.248	1369
11.256	1354
11.264	1336
11.272	1317
11.28	1298
11.288	1277
11.296	1256
11.304	1236
11.312	1217
11.32	1201
11.328	1190
11.336	1186
11.344	1196
11.352	1227
11.36	1286
11.368	1377
11.376	1502
11.384	1656
11.392	1832
11.4	2018
11.408	2200
11.416	2364
11.424	2501
11.432	2604
11.44	2667
11.448	2691
11.456	2677
11.464	2630
11.472	2556
11.48	2462
11.488	2353
11.496	2237
11.504	2119
11.512	2004
11.52	1899
11.528	1807
11.536	1728
11.544	1663
11.552	1614
11.56	1579
11.568	1556
11.576	1542
11.584	1535
11.592	1534
11.6	1536
11.608	1540
11.616	1545
11.624	1550
11.632	1553
11.64	1555
11.648	1555
11.656	1553
11.664	1549
11.672	1542
11.68	1531
11.688	1518
11.696	1503
11.704	1488
11.712	1471
11.72	1454
11.728	1436
11.736	1417
11.744	1397
11.752	1375
11.76	1352
11.768	1328
11.776	1307
11.784	1296
11.792	1300
11.8	1327
11.808	1386
11.816	1482
11.824	1616
11.832	1781
11.84	1967
11.848	2161
11.856	2348
11.864	2515
11.872	2652
11.88	2750
11.888	2809
11.896	2829
11.904	2812
11.912	2762
11.92	2685
11.928	2589
11.936	2480
11.944	2364
11.952	2247
11.96	2132
11.968	2022
11.976	1923
11.984	1837
11.992	1764
12	1704
12.008	1657.99999999999
12.016	1624
12.024	1600
12.032	1585
12.04	1578
12.048	1575
12.056	1574
12.064	1573
12.072	1572
12.08	1569
12.088	1565
12.096	1558
12.104	1548
12.112	1536
12.12	1522
12.128	1506
12.136	1488
12.144	1469
12.152	1450
12.16	1428
12.168	1403.99999999999
12.176	1379
12.184	1352.99999999999
12.192	1327
12.2	1300.99999999999
12.208	1274
12.216	1245.99999999999
12.224	1219
12.232	1198
12.24	1187
12.248	1194
12.256	1225
12.264	1289.00000000002
12.272	1391
12.28	1529.00000000003
12.288	1696
12.296	1880
12.304	2067
12.312	2243
12.32	2393
12.328	2508
12.336	2584
12.344	2619
12.352	2615
12.36	2577
12.368	2510
12.376	2418
12.384	2308
12.392	2188
12.4	2065
12.408	1943
12.416	1826
12.424	1719
12.432	1625
12.44	1545
12.448	1478
12.456	1424
12.464	1385
12.472	1359
12.48	1342
12.488	1331
12.496	1327
12.504	1327
12.512	1328
12.52	1328
12.528	1328
12.536	1327
12.544	1324
12.552	1318
12.56	1309
12.568	1297
12.576	1283
12.584	1267
12.592	1249
12.6	1230
12.608	1210
12.616	1190
12.624	1170
12.632	1149
12.64	1128
12.648	1106
12.656	1084
12.664	1062
12.672	1041
12.68	1024
12.688	1011
12.696	1008
12.704	1022
12.712	1062
12.72	1134
12.728	1241
12.736	1383
12.744	1553
12.752	1740
12.76	1930
12.768	2108
12.776	2261
12.784	2379
12.792	2454
12.8	2486
12.808	2479
12.816	2436
12.824	2362
12.832	2265
12.84	2152
12.848	2030
12.856	1906
12.864	1785
12.872	1673
12.88	1572
12.888	1484
12.896	1413
12.904	1359
12.912	1319
12.92	1292
12.928	1276
12.936	1270
12.944	1270
12.952	1273
12.96	1279
12.968	1285
12.976	1290
12.984	1294
12.992	1297
13	1298
13.008	1296
13.016	1291
13.024	1284
13.032	1275
13.04	1264
13.048	1250
13.056	1234
13.064	1215
13.072	1195
13.08	1174
13.088	1153
13.096	1133
13.104	1111
13.112	1089
13.12	1068
13.128	1048
13.136	1032
13.144	1025
13.152	1033
13.16	1062
13.168	1117.00000000002
13.176	1205
13.184	1327.00000000003
13.192	1478
13.2	1650.00000000004
13.208	1833
13.216	2014.00000000004
13.224	2178
13.232	2315.00000000003
13.24	2416
13.248	2475.00000000001
13.256	2495
13.264	2476.99999999999
13.272	2426
13.28	2347.99999999998
13.288	2249
13.296	2136.99999999997
13.304	2018
13.312	1897.99999999997
13.32	1781
13.328	1672
13.336	1576
13.344	1495
13.352	1431
13.36	1383
13.368	1349
13.376	1328
13.384	1317
13.392	1314
13.4	1316
13.408	1322
13.416	1330
13.424	1338
13.432	1343
13.44	1346
13.448	1347
13.456	1347
13.464	1343
13.472	1336
13.48	1326
13.488	1313
13.496	1298
13.504	1281
13.512	1265
13.52	1247
13.528	1227
13.536	1208
13.544	1189
13.552	1170
13.56	1151
13.568	1133
13.576	1114
13.584	1095
13.592	1082
13.6	1079
13.608	1094
13.616	1134
13.624	1205
13.632	1311
13.64	1451
13.648	1618
13.656	1802
13.664	1991
13.672	2171
13.68	2328
13.688	2451
13.696	2535
13.704	2577
13.712	2580
13.72	2548
13.728	2486
13.736	2399
13.744	2295
13.752	2181
13.76	2063
13.768	1947
13.776	1838
13.784	1737
13.792	1649
13.8	1576
13.808	1518
13.816	1476
13.824	1448
13.832	1432
13.84	1425
13.848	1425
13.856	1430
13.864	1436
13.872	1442
13.88	1448
13.888	1452
13.896	1454
13.904	1454
13.912	1452
13.92	1448
13.928	1442
13.936	1434
13.944	1424
13.952	1412
13.96	1398
13.968	1383
13.976	1368
13.984	1352
13.992	1335
14	1318
14.008	1300
14.016	1281
14.024	1263
14.032	1247
14.04	1234
14.048	1229
14.056	1241
14.064	1276
14.072	1341.00000000002
14.08	1443
14.088	1580.00000000003
14.096	1747
14.104	1937.00000000004
14.112	2133
14.12	2320.00000000004
14.128	2485
14.136	2619.00000000002
14.144	2713
14.152	2765
14.16	2777
14.168	2751.99999999999
14.176	2697
14.184	2619.99999999998
14.192	2525
14.2	2418.99999999998
14.208	2308
14.216	2195.99999999998
14.224	2087
14.232	1985.99999999998
14.24	1895
14.248	1817.99999999998
14.256	1754
14.264	1704.99999999999
14.272	1670
14.28	1645
14.288	1630
14.296	1621
14.304	1618
14.312	1617
14.32	1617
14.328	1615
14.336	1612
14.344	1607
14.352	1600
14.36	1592
14.368	1583
14.376	1574
14.384	1565
14.392	1554
14.4	1539
14.408	1523
14.416	1505
14.424	1486
14.432	1467
14.44	1449
14.448	1430
14.456	1411
14.464	1393
14.472	1374
14.48	1354
14.488	1334
14.496	1343
14.504	1374
14.512	1402
14.52	1448
14.528	1524
14.536	1637
14.544	1788
14.552	1969
14.56	2169
14.568	2372
14.576	2561
14.584	2723
14.592	2848
14.6	2930
14.608	2969
14.616	2969
14.624	2934
14.632	2869
14.64	2782
14.648	2679
14.656	2568
14.664	2451
14.672	2334
14.68	2220
14.688	2112
14.696	2015
14.704	1931
14.712	1859
14.72	1801
14.728	1756
14.736	1721
14.744	1696
14.752	1677
14.76	1663
14.768	1652
14.776	1641
14.784	1631
14.792	1621
14.8	1611
14.808	1601
14.816	1590
14.824	1578
14.832	1566
14.84	1552
14.848	1536
14.856	1519
14.864	1500
14.872	1478
14.88	1455
14.888	1432
14.896	1408
14.904	1383
14.912	1358
14.92	1332
14.928	1306
14.936	1280
14.944	1255
14.952	1233
14.96	1216
14.968	1211
14.976	1228
14.984	1273
14.992	1352
15	1467
15.008	1617.00000000004
15.016	1792
15.024	1979.00000000004
15.032	2166
15.04	2337.00000000003
15.048	2480
15.056	2585.00000000002
15.064	2650
15.072	2674
15.08	2659
15.088	2610.99999999999
15.096	2536
15.104	2440.99999999998
15.112	2335
15.12	2221.99999999997
15.128	2107
15.136	1995.99999999998
15.144	1892
15.152	1797.99999999998
15.16	1715
15.168	1646.99999999999
15.176	1593
15.184	1551.99999999999
15.192	1524
15.2	1507
15.208	1498
15.216	1494
15.224	1494
15.232	1495
15.24	1496
15.248	1496
15.256	1496
15.264	1494
15.272	1489
15.28	1483
15.288	1476
15.296	1466
15.304	1454
15.312	1441
15.32	1427
