Time	PPG1
245.688	1316.99999999994
245.696	1301
245.704	1285
245.712	1268.99999999994
245.72	1254
245.728	1240
245.736	1226.99999999996
245.744	1216
245.752	1205
245.76	1195
245.768	1185
245.776	1175
245.784	1165
245.792	1155
245.8	1146
245.808	1136
245.816	1126
245.824	1116
245.832	1106
245.84	1097
245.848	1089
245.856	1080
245.864	1069
245.872	1059
245.88	1049
245.888	1038
245.896	1025.99999999996
245.904	1016
245.912	1013
245.92	1024.00000000006
245.928	1060
245.936	1122
245.944	1210.00000000036
245.952	1333
245.96	1492
245.968	1675.00000000068
245.976	1873
245.984	2078
245.992	2274.00000000067
246	2457
246.008	2620
246.016	2751
246.024	2845
246.032	2907
246.04	2942
246.048	2947
246.056	2927
246.064	2889
246.072	2839
246.08	2777
246.088	2706
246.096	2629
246.104	2549
246.112	2463
246.12	2371
246.128	2274.99999999965
246.136	2175
246.144	2072
246.152	1966.99999999963
246.16	1862
246.168	1759
246.176	1661.99999999967
246.184	1573
246.192	1493
246.2	1421.99999999977
246.208	1362
246.216	1315
246.224	1280.99999999991
246.232	1259
246.24	1249
246.248	1249
246.256	1257
246.264	1271
246.272	1291
246.28	1313
246.288	1335
246.296	1357
246.304	1377
246.312	1393
246.32	1405
246.328	1414
246.336	1419
246.344	1420
246.352	1417
246.36	1412
246.368	1404
246.376	1393
246.384	1379.99999999995
246.392	1366
246.4	1351
246.408	1335.99999999994
246.416	1320
246.424	1304
246.432	1286.99999999994
246.44	1271
246.448	1256
246.456	1240.99999999995
246.464	1228
246.472	1216
246.48	1204.99999999996
246.488	1195
246.496	1186
246.504	1175.99999999996
246.512	1166
246.52	1157
246.528	1148
246.536	1139
246.544	1132
246.552	1124
246.56	1115
246.568	1106
246.576	1097
246.584	1089
246.592	1081
246.6	1073
246.608	1065
246.616	1056
246.624	1046
246.632	1037
246.64	1029.99999999999
246.648	1028
246.656	1039
246.664	1076.00000000016
246.672	1136
246.68	1221
246.688	1343.00000000049
246.696	1500
246.704	1681
246.712	1877.00000000071
246.72	2080
246.728	2274
246.736	2454.0000000006
246.744	2615
246.752	2746
246.76	2839.00000000027
246.768	2903
246.776	2940
246.784	2947
246.792	2930
246.8	2893
246.808	2844
246.816	2784
246.824	2715
246.832	2640
246.84	2560
246.848	2474
246.856	2382
246.864	2287
246.872	2189
246.88	2085
246.888	1979
246.896	1873.99999999963
246.904	1772
246.912	1676
246.92	1587.9999999997
246.928	1509
246.936	1440
246.944	1381.99999999982
246.952	1337
246.96	1304
246.968	1280.99999999995
246.976	1270
246.984	1269
246.992	1278.00000000004
247	1291
247.008	1309
247.016	1331
247.024	1353
247.032	1375
247.04	1395
247.048	1410
247.056	1422
247.064	1431
247.072	1436
247.08	1436
247.088	1433
247.096	1428
247.104	1420
247.112	1410
247.12	1398
247.128	1384.99999999995
247.136	1371
247.144	1356
247.152	1339.99999999994
247.16	1323
247.168	1306
247.176	1289.99999999994
247.184	1275
247.192	1261
247.2	1247.99999999995
247.208	1235
247.216	1223
247.224	1211.99999999996
247.232	1201
247.24	1191
247.248	1181.99999999997
247.256	1173
247.264	1165
247.272	1157
247.28	1149
247.288	1141
247.296	1132
247.304	1122
247.312	1114
247.32	1107
247.328	1100
247.336	1092
247.344	1084
247.352	1076
247.36	1066
247.368	1056
247.376	1048
247.384	1044
247.392	1051
247.4	1082
247.408	1136.00000000023
247.416	1216
247.424	1332
247.432	1484.00000000058
247.44	1663
247.448	1858
247.456	2061.00000000071
247.464	2260
247.472	2448
247.48	2617.00000000054
247.488	2756
247.496	2857
247.504	2927.00000000019
247.512	2970
247.52	2982
247.528	2967
247.536	2933
247.544	2885
247.552	2824
247.56	2753
247.568	2676
247.576	2594
247.584	2507
247.592	2415
247.6	2319
247.608	2220
247.616	2116
247.624	2009
247.632	1904
247.64	1800.99999999964
247.648	1703
247.656	1614
247.664	1532.99999999973
247.672	1461
247.68	1400
247.688	1351.99999999985
247.696	1316
247.704	1290
247.712	1275.99999999999
247.72	1274
247.728	1280
247.736	1292.00000000005
247.744	1310
247.752	1331
247.76	1355.00000000008
247.768	1378
247.776	1398
247.784	1416
247.792	1431
247.8	1442
247.808	1447
247.816	1449
247.824	1447
247.832	1442
247.84	1434
247.848	1424
247.856	1412
247.864	1398
247.872	1383
247.88	1368
247.888	1351
247.896	1333.99999999994
247.904	1317
247.912	1301
247.92	1284.99999999994
247.928	1270
247.936	1255
247.944	1240.99999999995
247.952	1229
247.96	1219
247.968	1208.99999999996
247.976	1199
247.984	1189
247.992	1178.99999999997
248	1170
248.008	1161
248.016	1153
248.024	1145
248.032	1137
248.04	1129
248.048	1121
248.056	1113
248.064	1105
248.072	1097
248.08	1090
248.088	1082
248.096	1072
248.104	1062
248.112	1053
248.12	1049
248.128	1055.00000000003
248.136	1081
248.144	1127
248.152	1197.0000000003
248.16	1302
248.168	1444
248.176	1616.00000000064
248.184	1807
248.192	2011
248.2	2214.00000000071
248.208	2409
248.216	2587
248.224	2736.00000000046
248.232	2849
248.24	2931
248.248	2985.00000000011
248.256	3007
248.264	2999
248.272	2970
248.28	2926
248.288	2868
248.296	2799
248.304	2724
248.312	2643
248.32	2557
248.328	2465
248.336	2369
248.344	2271
248.352	2169
248.36	2064
248.368	1958
248.376	1854
248.384	1753.99999999966
248.392	1661
248.4	1576
248.408	1498.99999999975
248.416	1434
248.424	1382
248.432	1342.99999999988
248.44	1315
248.448	1298
248.456	1292
248.464	1295
248.472	1305
248.48	1321.00000000006
248.488	1341
248.496	1363
248.504	1385.00000000008
248.512	1406
248.52	1423
248.528	1437
248.536	1448
248.544	1454
248.552	1457
248.56	1458
248.568	1455
248.576	1449
248.584	1440
248.592	1429
248.6	1417
248.608	1402
248.616	1385
248.624	1369
248.632	1353
248.64	1335.99999999994
248.648	1317
248.656	1300
248.664	1283.99999999994
248.672	1268
248.68	1253
248.688	1239.99999999996
248.696	1228
248.704	1218
248.712	1207.99999999997
248.72	1199
248.728	1191
248.736	1181.99999999997
248.744	1173
248.752	1164
248.76	1154.99999999997
248.768	1148
248.776	1139
248.784	1131
248.792	1124
248.8	1116
248.808	1108
248.816	1100
248.824	1092
248.832	1083
248.84	1073
248.848	1063
248.856	1056
248.864	1056
248.872	1073
248.88	1109
248.888	1168
248.896	1260.00000000038
248.904	1390
248.912	1551
248.92	1734.00000000068
248.928	1934
248.936	2140
248.944	2342.00000000069
248.952	2529
248.96	2692
248.968	2820.00000000039
248.976	2916
248.984	2984
248.992	3019.00000000003
249	3023
249.008	3003
249.016	2966
249.024	2913
249.032	2848
249.04	2774
249.048	2695
249.056	2611
249.064	2520
249.072	2425
249.08	2328
249.088	2225
249.096	2119
249.104	2012
249.112	1906
249.12	1802
249.128	1703.99999999967
249.136	1614
249.144	1532
249.152	1459.99999999977
249.16	1402
249.168	1357
249.176	1322.99999999991
249.184	1301
249.192	1291
249.2	1291
249.208	1298
249.216	1311
249.224	1330.00000000007
249.232	1352
249.24	1375
249.248	1398.00000000008
249.256	1418
249.264	1435
249.272	1450
249.28	1459
249.288	1464
249.296	1465
249.304	1463
249.312	1457
249.32	1447
249.328	1435
249.336	1422
249.344	1407
249.352	1391
249.36	1374
249.368	1357
249.376	1340
249.384	1321.99999999994
249.392	1305
249.4	1289
249.408	1273.99999999995
249.416	1260
249.424	1247
249.432	1234.99999999996
249.44	1223
249.448	1212
249.456	1201.99999999996
249.464	1192
249.472	1182
249.48	1172.99999999997
249.488	1165
249.496	1157
249.504	1148.99999999997
249.512	1141
249.52	1133
249.528	1125
249.536	1118
249.544	1110
249.552	1102
249.56	1095
249.568	1087
249.576	1077
249.584	1066
249.592	1056
249.6	1052
249.608	1063
249.616	1092
249.624	1142
249.632	1225
249.64	1348.00000000049
249.648	1503
249.656	1682
249.664	1881.00000000072
249.672	2089
249.68	2296
249.688	2490.00000000064
249.696	2660
249.704	2797
249.712	2904.00000000032
249.72	2982
249.728	3025
249.736	3036
249.744	3023
249.752	2992
249.76	2942.99999999981
249.768	2882
249.776	2811
249.784	2734
249.792	2651
249.8	2563
249.808	2470
249.816	2373
249.824	2272
249.832	2166
249.84	2059
249.848	1953
249.856	1847
249.864	1746
249.872	1651
249.88	1564
249.888	1488
249.896	1424.9999999998
249.904	1374
249.912	1334
249.92	1306.99999999993
249.928	1293
249.936	1289
249.944	1293.00000000002
249.952	1305
249.96	1323
249.968	1344.00000000008
249.976	1366
249.984	1389
249.992	1411.00000000007
250	1429
250.008	1444
250.016	1454
250.024	1459
250.032	1461
250.04	1460
250.048	1456
250.056	1449
250.064	1439
250.072	1426
250.08	1411
250.088	1395
250.096	1378
250.104	1360
250.112	1341
250.12	1323
250.128	1305.99999999994
250.136	1289
250.144	1274
250.152	1259.99999999995
250.16	1246
250.168	1233
250.176	1221.99999999996
250.184	1211
250.192	1202
250.2	1191.99999999996
250.208	1182
250.216	1173
250.224	1164.99999999997
250.232	1157
250.24	1149
250.248	1140.99999999997
250.256	1133
250.264	1125
250.272	1117
250.28	1109
250.288	1102
250.296	1096
250.304	1090
250.312	1082
250.32	1073
250.328	1065
250.336	1059
250.344	1065
250.352	1086
250.36	1125
250.368	1196
250.376	1306
250.384	1448.00000000055
250.392	1616
250.4	1810
250.408	2017.00000000074
250.416	2228
250.424	2430
250.432	2612.00000000058
250.44	2762
250.448	2881
250.456	2972.00000000024
250.464	3027
250.472	3047
250.48	3040.99999999997
250.488	3016
250.496	2971
250.504	2911.99999999977
250.512	2843
250.52	2769
250.528	2689
250.536	2602
250.544	2509
250.552	2414
250.56	2314
250.568	2210
250.576	2104
250.584	1998
250.592	1894
250.6	1793
250.608	1698
250.616	1610
250.624	1531
250.632	1465
250.64	1409.99999999983
250.648	1366
250.656	1335
250.664	1316.99999999996
250.672	1310
250.68	1311
250.688	1321.00000000004
250.696	1337
250.704	1357
250.712	1379.00000000008
250.72	1401
250.728	1422
250.736	1441.00000000006
250.744	1458
250.752	1470
250.76	1477.00000000002
250.768	1481
250.776	1481
250.784	1477
250.792	1470
250.8	1460
250.808	1448
250.816	1434
250.824	1418
250.832	1400
250.84	1383
250.848	1367
250.856	1349
250.864	1331
250.872	1313
250.88	1296
250.888	1280
250.896	1264.99999999995
250.904	1252
250.912	1239
250.92	1226.99999999996
250.928	1216
250.936	1206
250.944	1196.99999999997
250.952	1188
250.96	1178
250.968	1169.99999999997
250.976	1163
250.984	1156
250.992	1147.99999999997
251	1139
251.008	1130
251.016	1121
251.024	1113
251.032	1105
251.04	1097
251.048	1088
251.056	1077
251.064	1067
251.072	1059
251.08	1059
251.088	1070
251.096	1097
251.104	1153
251.112	1247
251.12	1372
251.128	1524.00000000059
251.136	1706
251.144	1907
251.152	2119.00000000075
251.16	2329
251.168	2523
251.176	2688.00000000053
251.184	2825
251.192	2934
251.2	3006.00000000017
251.208	3042
251.216	3050
251.224	3036.99999999993
251.232	3003
251.24	2951
251.248	2887.99999999976
251.256	2817
251.264	2739
251.272	2654
251.28	2564
251.288	2471
251.296	2374
251.304	2271
251.312	2166
251.32	2060
251.328	1954
251.336	1851
251.344	1753
251.352	1660
251.36	1574
251.368	1500
251.376	1437
251.384	1384.99999999984
251.392	1346
251.4	1320
251.408	1303.99999999997
251.416	1297
251.424	1302
251.432	1314.00000000005
251.44	1332
251.448	1354
251.456	1377.00000000008
251.464	1399
251.472	1419
251.48	1437.00000000006
251.488	1452
251.496	1462
251.504	1467.00000000001
251.512	1470
251.52	1469
251.528	1464
251.536	1455
251.544	1445
251.552	1433
251.56	1418
251.568	1401
251.576	1385
251.584	1368
251.592	1350
251.6	1333
251.608	1316
251.616	1298
251.624	1282
251.632	1267
251.64	1252.99999999995
251.648	1240
251.656	1227
251.664	1215.99999999996
251.672	1206
251.68	1197
251.688	1188.99999999997
251.696	1180
251.704	1170
251.712	1160.99999999997
251.72	1153
251.728	1145
251.736	1136.99999999997
251.744	1129
251.752	1121
251.76	1112.99999999997
251.768	1105
251.776	1097
251.784	1089
251.792	1080
251.8	1069
251.808	1059
251.816	1054
251.824	1054
251.832	1066
251.84	1101
251.848	1169
251.856	1267
251.864	1394
251.872	1554
251.88	1741
251.888	1945
251.896	2153.00000000073
251.904	2355
251.912	2536
251.92	2694.00000000051
251.928	2827
251.936	2926
251.944	2987.00000000015
251.952	3018
251.96	3024
251.968	3003.9999999999
251.976	2963
251.984	2909
251.992	2844.99999999976
252	2771
252.008	2689
252.016	2603
252.024	2513
252.032	2417
252.04	2316
252.048	2211
252.056	2104
252.064	1995
252.072	1888
252.08	1783
252.088	1683
252.096	1590
252.104	1508
252.112	1437
252.12	1377
252.128	1329.99999999986
252.136	1297
252.144	1276
252.152	1263.99999999999
252.16	1263
252.168	1271
252.176	1285.00000000006
252.184	1304
252.192	1326
252.2	1349.00000000008
252.208	1372
252.216	1392
252.224	1410.00000000006
252.232	1424
252.24	1434
252.248	1441.00000000002
252.256	1444
252.264	1442
252.272	1437
252.28	1430
252.288	1419
252.296	1407
252.304	1393
252.312	1377
252.32	1361
252.328	1344
252.336	1326
252.344	1309
252.352	1292
252.36	1274
252.368	1258
252.376	1243
252.384	1228.99999999995
252.392	1217
252.4	1206
252.408	1194.99999999996
252.416	1186
252.424	1176
252.432	1165.99999999997
252.44	1157
252.448	1149
252.456	1140.99999999997
252.464	1133
252.472	1125
252.48	1116.99999999997
252.488	1109
252.496	1101
252.504	1092.99999999997
252.512	1086
252.52	1078
252.528	1069
252.536	1060
252.544	1050
252.552	1042
252.56	1038
252.568	1043
252.576	1064
252.584	1111
252.592	1186
252.6	1289
252.608	1428
252.616	1599
252.624	1794
252.632	1999
252.64	2207.00000000072
252.648	2403
252.656	2581
252.664	2735.00000000048
252.672	2856
252.68	2938
252.688	2989.00000000012
252.696	3015
252.704	3011
252.712	2981.99999999987
252.72	2936
252.728	2879
252.736	2810.99999999974
252.744	2734
252.752	2651
252.76	2563.99999999968
252.768	2471
252.776	2373
252.784	2271
252.792	2166
252.8	2058
252.808	1950
252.816	1844
252.824	1743
252.832	1648
252.84	1560
252.848	1481
252.856	1413
252.864	1358
252.872	1317
252.88	1289
252.888	1270
252.896	1262
252.904	1266
252.912	1278
252.92	1295.00000000007
252.928	1317
252.936	1341
252.944	1365.00000000008
252.952	1388
252.96	1408
252.968	1424.00000000005
252.976	1437
252.984	1447
252.992	1452
253	1452
253.008	1448
253.016	1442
253.024	1433
253.032	1422
253.04	1409
253.048	1395
253.056	1379
253.064	1362
253.072	1345
253.08	1329
253.088	1313
253.096	1296
253.104	1279
253.112	1264
253.12	1249
253.128	1234.99999999995
253.136	1222
253.144	1210
253.152	1198.99999999996
253.16	1190
253.168	1181
253.176	1172.99999999997
253.184	1165
253.192	1156
253.2	1145.99999999997
253.208	1137
253.216	1129
253.224	1120.99999999997
253.232	1113
253.24	1106
253.248	1098.99999999998
253.256	1092
253.264	1084
253.272	1075
253.28	1066
253.288	1057
253.296	1050
253.304	1049
253.312	1082
253.32	1133
253.328	1210
253.336	1464
253.344	1640
253.352	1835
253.36	2245
253.368	2439
253.376	2614
253.384	2877.00000000042
253.392	2954
253.4	3002
253.408	3023
253.416	3001
253.424	2961
253.432	2907.99999999979
253.44	2842
253.448	2766
253.456	2684.99999999971
253.464	2601
253.472	2511
253.48	2414.99999999965
253.488	2315
253.496	2212
253.504	2103.99999999961
253.512	1994
253.52	1885
253.528	1780
253.536	1679
253.544	1588
253.552	1505
253.56	1432
253.568	1371
253.576	1324
253.584	1289
253.592	1266
253.6	1254
253.608	1254
253.616	1263
253.624	1279
253.632	1301
253.64	1326.00000000009
253.648	1352
253.656	1377
253.664	1400.00000000007
253.672	1419
253.68	1434
253.688	1444.00000000003
253.696	1450
253.704	1452
253.712	1450.99999999999
253.72	1447
253.728	1440
253.736	1429.99999999996
253.744	1417
253.752	1403
253.76	1387.99999999994
253.768	1371
253.776	1353
253.784	1335
253.792	1318
253.8	1301
253.808	1285
253.816	1269
253.824	1254
253.832	1240
253.84	1227
253.848	1215
253.856	1204
253.864	1193
253.872	1183
253.88	1174
253.888	1164
253.896	1153.99999999997
253.904	1145
253.912	1137
253.92	1128.99999999997
253.928	1121
253.936	1113
253.944	1104.99999999997
253.952	1097
253.96	1089
253.968	1081.99999999998
253.976	1075
253.984	1066
253.992	1055.99999999997
254	1048
254.008	1044
254.016	1050
254.024	1079
254.032	1132
254.04	1209
254.048	1323
254.056	1475
254.064	1655
254.072	1851
254.08	2058
254.088	2261
254.096	2454
254.104	2629
254.112	2775
254.12	2883
254.128	2959.00000000021
254.136	3007
254.144	3024
254.152	3010.99999999993
254.16	2977
254.168	2930
254.176	2868.99999999977
254.184	2798
254.192	2719
254.2	2635.99999999969
254.208	2547
254.216	2452
254.224	2352.99999999964
254.232	2252
254.24	2146
254.248	2036.99999999961
254.256	1929
254.264	1823
254.272	1721
254.28	1627
254.288	1540
254.296	1461
254.304	1396
254.312	1345
254.32	1306
254.328	1277
254.336	1261
254.344	1257
254.352	1262
254.36	1273
254.368	1291
254.376	1313
254.384	1337.00000000009
254.392	1361
254.4	1384
254.408	1403.00000000006
254.416	1420
254.424	1433
254.432	1442.00000000002
254.44	1446
254.448	1446
254.456	1442.99999999999
254.464	1437
254.472	1427
254.48	1414.99999999996
254.488	1402
254.496	1386
254.504	1368.99999999994
254.512	1352
254.52	1334
254.528	1317
254.536	1301
254.544	1285
254.552	1269
254.56	1254
254.568	1239
254.576	1225
254.584	1212
254.592	1200
254.6	1189
254.608	1179
254.616	1170
254.624	1160
254.632	1150
254.64	1140.99999999997
254.648	1132
254.656	1123
254.664	1115.99999999997
254.672	1107
254.68	1099
254.688	1091.99999999997
254.696	1084
254.704	1077
254.712	1069.99999999997
254.72	1060
254.728	1049
254.736	1039.99999999998
254.744	1035
254.752	1041
254.76	1069.00000000013
254.768	1118
254.776	1191
254.784	1301
254.792	1449
254.8	1625
254.808	1818
254.816	2024
254.824	2228
254.832	2421
254.84	2597
254.848	2744
254.856	2853
254.864	2931
254.872	2982
254.88	3000
254.888	2989
254.896	2957.99999999987
254.904	2912
254.912	2852
254.92	2779.99999999973
254.928	2702
254.936	2621
254.944	2534.99999999968
254.952	2443
254.96	2347
254.968	2247.99999999964
254.976	2145
254.984	2040
254.992	1933.99999999963
255	1830
255.008	1730
255.016	1638
255.024	1554
255.032	1478
255.04	1413
255.048	1361
255.056	1320
255.064	1289
255.072	1271
255.08	1265
255.088	1267
255.096	1275
255.104	1290
255.112	1310
255.12	1333
255.128	1356.00000000008
255.136	1377
255.144	1396
255.152	1411.00000000005
255.16	1424
255.168	1432
255.176	1435.00000000001
255.184	1436
255.192	1434
255.2	1427.99999999997
255.208	1418
255.216	1406
255.224	1392.99999999995
255.232	1379
255.24	1363
255.248	1345.99999999994
255.256	1328
255.264	1310
255.272	1292
255.28	1274
255.288	1257
255.296	1242
255.304	1228
255.312	1216
255.32	1205
255.328	1195
255.336	1185
255.344	1175
255.352	1165
255.36	1155
255.368	1146
255.376	1136
255.384	1126.99999999997
255.392	1119
255.4	1110
255.408	1100.99999999997
255.416	1093
255.424	1085
255.432	1076.99999999997
255.44	1070
255.448	1063
255.456	1054.99999999997
255.464	1046
255.472	1037
255.48	1031
255.488	1032
255.496	1050
255.504	1088.00000000017
255.512	1149
255.52	1244
255.528	1378
255.536	1544
255.544	1731
255.552	1936
255.56	2143
255.568	2345
255.576	2532
255.584	2691
255.592	2816
255.6	2909
255.608	2974
255.616	3005
255.624	3005
255.632	2982
255.64	2941.99999999984
255.648	2887
255.656	2821
255.664	2745.99999999972
255.672	2666
255.68	2582
255.688	2491.99999999967
255.696	2398
255.704	2301
255.712	2200.99999999964
255.72	2097
255.728	1991
255.736	1885.99999999963
255.744	1783
255.752	1686
255.76	1594.9999999997
255.768	1514
255.776	1443
255.784	1385
255.792	1339
255.8	1304
255.808	1280
255.816	1268
255.824	1266
255.832	1271
255.84	1284
255.848	1302
255.856	1323
255.864	1347
255.872	1370
255.88	1389
255.888	1407
255.896	1421.00000000004
255.904	1430
255.912	1435
255.92	1437
255.928	1435
255.936	1430
255.944	1421.99999999997
255.952	1412
255.96	1401
255.968	1388.99999999995
255.976	1374
255.984	1357
255.992	1340.99999999994
256	1324
256.008	1306
256.016	1289
256.024	1272
256.032	1255
256.04	1241
256.048	1228
256.056	1216
256.064	1204
256.072	1192
256.08	1181
256.088	1171
256.096	1161
256.104	1151
256.112	1142
256.12	1133
256.128	1125
256.136	1117
256.144	1109
256.152	1100
256.16	1091
256.168	1084
256.176	1076
256.184	1068
256.192	1060
256.2	1051
256.208	1041
256.216	1032
256.224	1028
256.232	1037
256.24	1061
256.248	1104
256.256	1178.00000000064
256.264	1293
256.272	1442
256.28	1614.0000000013
256.288	1809
256.296	2016
256.304	2223.00000000144
256.312	2421
256.32	2597
256.328	2741.0000000009
256.336	2855
256.344	2940
256.352	2990.00000000017
256.36	3006
256.368	2997
256.376	2970.99999999977
256.384	2926
256.392	2866
256.4	2798
256.408	2724
256.416	2644
256.424	2558
256.432	2468
256.44	2375
256.448	2278
256.456	2175
256.464	2070
256.472	1964
256.48	1858
256.488	1755
256.496	1658
256.504	1568
256.512	1488
256.52	1420
256.528	1364
256.536	1320
256.544	1288
256.552	1269
256.56	1263
256.568	1266
256.576	1277
256.584	1296
256.592	1318
256.6	1341
256.608	1367
256.616	1393
256.624	1415
256.632	1434
256.64	1448
256.648	1457
256.656	1463
256.664	1465
256.672	1464
256.68	1459
256.688	1451
256.696	1441
256.704	1428
256.712	1411
256.72	1394
256.728	1376
256.736	1358
256.744	1340
256.752	1322
256.76	1305
256.768	1289.99999999989
256.776	1275
256.784	1261
256.792	1247.99999999991
256.8	1235
256.808	1224
256.816	1212.99999999993
256.824	1203
256.832	1193
256.84	1182.99999999993
256.848	1174
256.856	1165
256.864	1155.99999999993
256.872	1146
256.88	1137
256.888	1128.99999999994
256.896	1121
256.904	1113
256.912	1105
256.92	1097
256.928	1090
256.936	1082
256.944	1072
256.952	1063
256.96	1058
256.968	1063
256.976	1082
256.984	1118
256.992	1184
257	1289
257.008	1426
257.016	1587
257.024	1776
257.032	1979
257.04	2187
257.048	2388
257.056	2569
257.064	2720
257.072	2841
257.08	2934
257.088	2990
257.096	3012
257.104	3008
257.112	2984
257.12	2941
257.128	2883
257.136	2816
257.144	2743
257.152	2665
257.16	2582
257.168	2494
257.176	2403
257.184	2308
257.192	2208
257.2	2106
257.208	2003
257.216	1900
257.224	1799
257.232	1704
257.24	1614
257.248	1533
257.256	1464.99999999956
257.264	1408
257.272	1360
257.28	1323.99999999981
257.288	1302
257.296	1291
257.304	1290
257.312	1298
257.32	1312
257.328	1330.00000000014
257.336	1351
257.344	1374
257.352	1395.00000000015
257.36	1415
257.368	1433
257.376	1447.00000000008
257.384	1456
257.392	1460
257.4	1461
257.408	1459
257.416	1453
257.424	1445
257.432	1435
257.44	1423
257.448	1409
257.456	1393
257.464	1377
257.472	1360
257.48	1342
257.488	1326
257.496	1311
257.504	1296
257.512	1280
257.52	1265
257.528	1252
257.536	1240
257.544	1229
257.552	1218
257.56	1207
257.568	1197
257.576	1186
257.584	1175
257.592	1166
257.6	1157
257.608	1148
257.616	1139
257.624	1131
257.632	1123
257.64	1116
257.648	1108
257.656	1100
257.664	1092
257.672	1083
257.68	1074
257.688	1064
257.696	1055
257.704	1054
257.712	1062
257.72	1085
257.728	1134
257.736	1218
257.744	1334
257.752	1477
257.76	1650
257.768	1843.00000000141
257.776	2047
257.784	2250
257.792	2440.00000000126
257.8	2605
257.808	2745
257.816	2858.00000000065
257.824	2935
257.832	2976
257.84	2988
257.848	2979
257.856	2949
257.864	2899.99999999961
257.872	2837
257.88	2767
257.888	2689.99999999943
257.896	2606
257.904	2518
257.912	2427
257.92	2333
257.928	2235
257.936	2134
257.944	2031
257.952	1929
257.96	1828
257.968	1730
257.976	1639
257.984	1556
257.992	1482
258	1418
258.008	1364
258.016	1323
258.024	1296
258.032	1279
258.04	1272
258.048	1274
258.056	1284
258.064	1300
258.072	1320
258.08	1342
258.088	1364
258.096	1385
258.104	1405
258.112	1421
258.12	1432
258.128	1439
258.136	1444
258.144	1444
258.152	1440
258.16	1433
258.168	1425
258.176	1414
258.184	1399
258.192	1384
258.2	1368
258.208	1351
258.216	1334
258.224	1317
258.232	1300
258.24	1283
258.248	1268
258.256	1252.99999999991
258.264	1241
258.272	1230
258.28	1218.99999999993
258.288	1209
258.296	1199
258.304	1188.99999999993
258.312	1179
258.32	1170
258.328	1159.99999999993
258.336	1150
258.344	1141
258.352	1132.99999999994
258.36	1125
258.368	1117
258.376	1108.99999999994
258.384	1101
258.392	1094
258.4	1086
258.408	1077
258.416	1069
258.424	1060
258.432	1049
258.44	1043
258.448	1043
258.456	1052
258.464	1080
258.472	1139
258.48	1227
258.488	1343
258.496	1493
258.504	1672
258.512	1868
258.52	2070
258.528	2270
258.536	2453
258.544	2615
258.552	2753
258.56	2858
258.568	2924
258.576	2960
258.584	2972
258.592	2958
258.6	2922
258.608	2871
258.616	2811
258.624	2741
258.632	2662
258.64	2578
258.648	2492
258.656	2402
258.664	2306
258.672	2206
258.68	2103
258.688	1998
258.696	1893
258.704	1791
258.712	1693
258.72	1601
258.728	1520
258.736	1448
258.744	1385
258.752	1335
258.76	1298
258.768	1272.99999999988
258.776	1260
258.784	1257
258.792	1265.00000000007
258.8	1280
258.808	1298
258.816	1320.00000000016
258.824	1344
258.832	1369
258.84	1394.00000000016
258.848	1414
258.856	1430
258.864	1442.00000000007
258.872	1450
258.88	1454
258.888	1454
258.896	1452
258.904	1447
258.912	1439
258.92	1428
258.928	1414
258.936	1399
258.944	1384
258.952	1367
258.96	1350
258.968	1332
258.976	1315
258.984	1300
258.992	1284
259	1269
259.008	1256
259.016	1242
259.024	1229
259.032	1218
259.04	1207
259.048	1198
259.056	1189
259.064	1180
259.072	1171
259.08	1164
259.088	1155
259.096	1146
259.104	1137
259.112	1129
259.12	1122
259.128	1115
259.136	1108
259.144	1100
259.152	1092
259.16	1084
259.168	1075
259.176	1068
259.184	1064
259.192	1067
259.2	1086
259.208	1131
259.216	1203
259.224	1302
259.232	1436
259.24	1603
259.248	1793
259.256	1995.00000000145
259.264	2200
259.272	2393
259.28	2571.00000000118
259.288	2727
259.296	2850
259.304	2935.00000000047
259.312	2989
259.32	3016
259.328	3013.99999999997
259.336	2987
259.344	2943
259.352	2886.99999999957
259.36	2820
259.368	2743
259.376	2660.99999999941
259.384	2576
259.392	2486
259.4	2390
259.408	2290
259.416	2188
259.424	2084
259.432	1979
259.44	1875
259.448	1775
259.456	1680
259.464	1593
259.472	1516
259.48	1447
259.488	1391
259.496	1349
259.504	1318
259.512	1296
259.52	1286
259.528	1288
259.536	1298
259.544	1314
259.552	1335
259.56	1359
259.568	1384
259.576	1407
259.584	1428
259.592	1445
259.6	1460
259.608	1470
259.616	1475
259.624	1477
259.632	1476
259.64	1471
259.648	1463
259.656	1453
259.664	1441
259.672	1427
259.68	1413
259.688	1398
259.696	1381
259.704	1364
259.712	1346
259.72	1328
259.728	1310
259.736	1295
259.744	1282
259.752	1268
259.76	1256
259.768	1244.99999999993
259.776	1235
259.784	1225
259.792	1214.99999999993
259.8	1205
259.808	1195
259.816	1185.99999999994
259.824	1177
259.832	1170
259.84	1161.99999999994
259.848	1153
259.856	1145
259.864	1136.99999999995
259.872	1130
259.88	1122
259.888	1113.99999999994
259.896	1106
259.904	1097
259.912	1089
259.92	1081
259.928	1079
259.936	1091
259.944	1127
259.952	1187
259.96	1274
259.968	1397
259.976	1556
259.984	1741
259.992	1942
260	2149
260.008	2349
260.016	2536
260.024	2703
260.032	2840
260.04	2939
260.048	3007
260.056	3047
260.064	3056
260.072	3037
260.08	2999
260.088	2948
260.096	2884
260.104	2810
260.112	2731
260.12	2649
260.128	2561
260.136	2467
260.144	2369
